,character_list,dialogue_list,episode_code,word_count
8146,Sokka," Nothing. Boy, you're so paranoid. ",314,5.0
8147,Zuko,  It's in the middle of a volcano between here and the Fire Nation. You guys actually flew right past it on your way here. ,314,24.0
8148,Sokka, Thanks Zuko.  Just knowing makes me feel better. ,314,8.0
8149,Zuko," Not up to anything, huh?  Yeah, I'm sure it does. (",314,11.0
8150,Sokka," Fine, you caught me. I'm gonna rescue my Dad.  You happy now? ",314,12.0
8151,Zuko, I'm never happy. ,314,3.0
8152,Sokka," Look, I have to do this. The invasion plan was  idea. It was  decision to stay when things were going wrong.  It's my mistake and it's my job to fix it.  I have to regain my honor. You can't stop me Zuko. ",314,42.0
8153,Zuko," You need to regain your honor? Believe me, I get it. I'm going with you. ",314,15.0
8154,Sokka, ( No. I have to do this alone. ,314,8.0
8155,Zuko," We'll take my war balloon.   How are you going to get there? On Appa? Last time I checked,  prisons don't have bison day cares. ",314,24.0
8156,Toph, What does it say? ,314,4.0
8157,Katara," Need meat. Gone fishing.  Back in a few days.  Sokka and Zuko. One more thing.  Aang, practice your firebending while I'm gone. Do twenty sets of fire fists and ten hot squats every time you hear a badger frog croak.  Zuko. )",314,42.0
8158,Aang, Nobody else has homework.  One hot squat. Two hot squat. Three hot squat. Four hot... ,314,15.0
8159,Sokka,  Pretty clouds. ,314,2.0
8160,Zuko,"  What?    Yeah, fluffy. ",314,3.0
8161,Sokka," What? Oh, I didn't say anything. You know, a friend of mine actually designed these war balloons. ",314,17.0
8162,Zuko, No kidding. ,314,2.0
8163,Sokka, Yep. A balloon. But for War. ,314,6.0
8164,Zuko," There's one thing my Dad's good at,  it's War. ",314,9.0
8165,Sokka,"  Yeah, it seems to run in the family. ",314,8.0
8166,Zuko," Hey, hold on. Not everyone in my family is like that. ",314,11.0
8167,Sokka," I know, I know, you've changed. ",314,6.0
8168,Zuko, I meant my Uncle. He was more of a Father  to me. And I really let him down. ,314,18.0
8169,Sokka," ( I think your Uncle would be proud of you. Leaving your home to come help us, that's hard. ",314,19.0
8170,Zuko, It wasn't that hard. ,314,4.0
8171,Sokka,  Really? You didn't leave behind anyone you cared about?,314,9.0
8172,Zuko, Well I did have a girlfriend. Mai. ,314,7.0
8173,Sokka,  That gloomy girl who sighs a lot? ,314,7.0
8174,Zuko,  Yeah.  Everyone in the Fire Nation thinks I'm a traitor. I couldn't drag her into it. ,314,16.0
8175,Sokka,  My first girlfriend turned into the Moon. ,314,7.0
8176,Zuko, There it is.    That's rough buddy.  ,314,6.0
8177,Sokka, The air outside is just as hot as the air inside so we can't fly. (,314,16.0
8178,Zuko, So what are we supposed to do?,314,7.0
8179,Sokka,  I don't know. Crash landing?,314,5.0
8180,Zuko, How are we gonna get off the island if the balloon won't work? ,314,13.0
8181,Sokka, We'll figure something out. I suspected it might be a one-way ticket. ,314,12.0
8182,Zuko,  You knew this would happen and you wanted to come anyway? ,314,11.0
8183,Sokka,  My Dad might be here. I had to come and see. ,314,11.0
8184,Zuko," Uncle always said ) I never thought things through, but this, ugh, ( this is just crazy. ",314,17.0
8185,Sokka,"  Hey! I never wanted you to come along in the first place. And for the record,  I always think things through. But my plans haven't exactly worked, so this time I'm playing it by ear. So there. ",314,37.0
8186,Zuko, What are you doing? ,314,4.0
8187,Sokka, It doesn't work anyway.  And we don't want anyone to find it. ,314,12.0
8188,Zuko, I hope these disguises work.   I hope you know what you're doing.  There's no turning back now. ,314,17.0
8189,Sokka, We just need to lay low and find my Dad as soon as possible. ,314,14.0
8190,Guard,"  Guards! There's a scuffle in the yard, come on. ",314,9.0
8191,Chit Sang, I didn't do anything. I'm going back to my cell. ,314,10.0
8192,Bully Guard, Stop right there Chit Sang. ,314,5.0
8193,Sokka,  We can't blow our cover. ,314,5.0
8194,Bully Guard, I've had it with your unruly behavior.,314,7.0
8195,Chit Sang,  What did I do? ,314,4.0
8196,Bully Guard,  He wants to know what he did.  Isn't that cute? ,314,10.0
8197,Zuko,"  Uh, yeah, very cute sir. ",314,5.0
8198,Sokka, Super cute. (,314,3.0
8199,Bully Guard, You didn't bow down when I walked by Chit Sang. ,314,10.0
8200,Chit Sang,  What? That's not a prison rule. ,314,6.0
8201,Bully Guard,  Do it. ,314,2.0
8202,Chit Sang,  Make me. ,314,2.0
8203,Bully Guard,"  Tsk, tsk. Firebending is prohibited.  You're going in the Cooler.  You! Help me take him in. ",314,16.0
8204,Sokka,  Meet back here in an hour. ,314,6.0
8205,Bully Guard, Can you believe this guy?  The Warden will deal with you soon. ,314,12.0
8206,Sokka,  Prisoners. Am I right? ,314,4.0
8207,Bully Guard, Ugh. Tell me about it. ,314,5.0
8208,Male Guard,  Hey new guy. I know it's the rule to have your helmet on at all times but this is the lounge. Relax. ,314,22.0
8209,Zuko, But what if there's an incident? If I'm not prepared someone couldstrike me on the head. ,314,16.0
8210,Female Guard," Give it a week, he'll loosen up. ",314,7.0
8211,Zuko,  Can the new guy ask you veterans a few questions about the prison?,314,13.0
8212,Female Guard,"  No, you can't date the female guards. ",314,7.0
8213,Male Guard,"  Trust me, you don't want to. ",314,6.0
8214,Zuko,"  No, that's not it. The Boiling Rock, it holds the Fire Nation's most dangerous criminals right? So what about war prisoners?",314,21.0
8215,Sokka, It sure looks cold in there. ,314,6.0
8216,Bully Guard, That's why we call it . ( He won't be firebending in there.  It's the Warden. Look alive. ,314,18.0
8217,Warden," So Chit Sang, I hear you used firebending to try to escape. You should know better. ",314,16.0
8218,Chit Sang,  I wasn't trying to escape. ,314,5.0
8219,Bully Guard,  He's lying.  I saw him with my own eyes. (,314,10.0
8220,Warden," No one  has ever, ever escaped from here. I'd sooner jump in the boiling lake myself than let that record fall.  Don't forget it. Now  go back to your shivering. ",314,30.0
8221,Zuko," Hey there, fellow guard. How goes it?",314,7.0
8222,Sokka,  Zuko? ,314,1.0
8223,Zuko,"  Shh. Listen, I asked around the lounge. There are no  WaterTribe prisoners.  I'm afraid your Father's not here. ",314,18.0
8224,Sokka,  What? Are you sure? Did you double check?,314,8.0
8225,Zuko,"  Yeah, I'm sure. ",314,3.0
8226,Sokka,  No.  No! ,314,2.0
8227,Zuko, I'm really sorry Sokka. ,314,4.0
8228,Sokka, So we came all this way for nothing. I failed.  Again. ,314,11.0
8229,Zuko," Err,  what would Uncle say?  Sometimes clouds have two sides, a dark and light. And a silver lining in between. It's like a silver sandwich. So...  when life seems hard...  take a bite out of the silver sandwich. ",314,38.0
8230,Sokka, Maybe we haven't failed after all. ,314,6.0
8231,Zuko, That's the spirit. I can't believe  that worked. I didn't even know what I was saying. ,314,16.0
8232,Sokka," No, what you said made no sense at all. But look,  it's Suki! ",314,13.0
8233,Guard, Prisoners!  Back in your cells!(,314,5.0
8234,Suki,  What is it?  Did I do something wrong?,314,8.0
8235,Sokka,  You mean you don't recognize me?,314,6.0
8236,Suki, You people all look the same to me. ,314,8.0
8237,Sokka,  Oh. Then maybe you'll recognize this. ( ,314,7.0
8238,Suki," Sokka,  it's you. ",314,3.0
8239,Sokka,"  The otherKyoshi Warriors, are they here? ",314,6.0
8240,Suki," No,  I don't know where they are. They locked me here because I'm the leader. ",314,15.0
8241,Sokka," Well, you  won't be here for long, I'm busting you out. ",314,11.0
8242,Suki,  I'm so glad  to see you Sokka. I knew you'd come. .) ,314,12.0
8243,Female Guard," 'Scuse me, I need to get into that cell. ",314,9.0
8244,Zuko," No, you can't go in there.  The lights are out... the prisoner  could sneak up on you. ",314,17.0
8245,Female Guard," Guard,  help!  I think he's an imposter!  Argh! Arrest him!   Step aside, fool.  Hey! Hey! What are you doing?(",314,19.0
8246,Sokka," You're under arrest!  Don't worry, I'll figure it out. ",314,9.0
8247,Warden," Well, well, well.  I never thought I'd find you in here, . ",314,12.0
8248,Zuko,  How did you know who I am? ,314,7.0
8249,Warden, How could I not?  You broke my niece's heart. ,314,9.0
8250,Zuko,  You're Mai's uncle?  I never meant to hurt her. ,314,9.0
8251,Warden,"  Quiet! You're my  prisoner now. And you best behave. If these criminals found out who you are, the traitor prince who let his nation down. Why, they'd tear you to shreds. ",314,31.0
8252,Zuko, So what's in it for you? Why don't you just tell my Father and collect the reward. ,314,17.0
8253,Warden,"  Oh in due time believe me, I intend to collect. ",314,10.0
8254,Sokka," ( Oh, good. You guys have met. ",314,7.0
8255,Suki,"  A...actually, we met a long time ago. ",314,7.0
8256,Zuko, We did?,314,2.0
8257,Suki," Yeah, you kind of burned down my village. ",314,8.0
8258,Zuko,  Oh. Sorry about that. Nice to see you again. ,314,9.0
8259,Sokka," So listen, I think I have an escape plan.  I checked out the Coolers again, the whole point of them is to keep firebenders contained, right? ",314,26.0
8260,Zuko, Yeah... ,314,1.0
8261,Sokka," So they're completely insulated and sealed to keep the cold in. Well to keep the cold in it also has to keep the heat out, right?",314,26.0
8262,Suki, Just get to the point Sokka. ,314,6.0
8263,Sokka, It's a perfect boat  for getting through the boiling water. ,314,10.0
8264,Zuko,  The cooler as a boat? Are you sure? ,314,8.0
8265,Sokka,"  I walked around the perimeter. There's a blind spot  between two guard towers. It's the perfect launching point. I already tested it out.  We'll roll the cooler into the water and just float with the current.  It'll take us straight across. As long as we don't make a sound,  no one will notice. And bing, bang, boom we're home free.    I'm telling you, it'll work. ",314,65.0
8266,Suki, But how are you going to get the cooler out? ,314,10.0
8267,Chit Sang,"  Yeah,  how are you going to get the cooler out? ",314,10.0
8268,Sokka,  What?  We didn't. We... We didn't say that. (,314,9.0
8269,Zuko," Yeah, you heard wrong. ",314,4.0
8270,Chit Sang, I heard you hatching an escape plan and I want in. ,314,11.0
8271,Zuko, There's nothing to get in on. ,314,6.0
8272,Sokka," Yeah, the only thing we're hatching is... an egg? ",314,9.0
8273,Chit Sang," Ok, well, I come with you or the Warden  hears about this  too. ",314,13.0
8274,Suki,  I guess we have no choice. ,314,6.0
8275,Sokka," Okay, you're in. Now, first we need someone  to unbolt the Cooler.  From the inside. ",314,15.0
8276,Chit Sang," Ugh. Hey, what are you, stupid  Watch where you're going!    Oh, I can get you inside. (",314,17.0
8277,Zuko," Hey, you watch who you're shoving. ",314,6.0
8278,Chit Sang, I think you mean  I'm shoving. ,314,6.0
8279,Sokka,  I need backup over here. ,314,5.0
8280,Guard, No firebending.  Into the cooler. ,314,5.0
8281,Sokka, I can take you back to your cell if you've learned your lesson. ,314,13.0
8282,Zuko,"  Yes, I have. Completely. ",314,4.0
8283,Sokka,  I got Suki and Chit Sang out of their cells a few minutes ago. They'll be waiting for us at the shore. ,314,22.0
8284,Zuko, Someone's coming. ,314,2.0
8285,Male Guard," ( Yeah, new arrivals coming in at dawn. ",314,8.0
8286,Female Guard, Anybody interesting?,314,2.0
8287,Male Guard,"  Nah, just the usual. Some robbers,  couple of traitors, some war prisoners.  Though I did hear there might be a pirate. ",314,21.0
8288,Female Guard, No foolin'. ,314,2.0
8289,Zuko,  War prisoners. It could be your Father. ,314,7.0
8290,Sokka, I know.  ,314,2.0
8291,Zuko," Well, what should ( we do? Are we going ahead with the plan or are we waiting another night?",314,19.0
8292,Sokka,  I don't know.  Is it right for me to risk Suki's freedom? All of ourfreedom on the slim chance that my dad is gonna show up? ,314,26.0
8293,Zuko, It's your call Sokka. ,314,4.0
8294,Chit Sang, Took you guys long enough. This here's  my girl and my best buddy. They're coming too. ,314,16.0
8295,Sokka," ( Fine, everybody in the cooler. Let's go. ",314,8.0
8296,Zuko,  Are you sure you want to go?  You're the one who said you wanted to redeem yourself. Redeem your honor. Rescuing your Dad is your chance. ,314,26.0
8297,Suki,  Your Dad? ,314,2.0
8298,Sokka,"  If I had just cut my losses at the invasion, maybe we wouldn't be in this mess. Maybe sometimes it's just better to call it quits before you fail. ",314,29.0
8299,Zuko,"  No, it's not. Look Sokka, you're going to fail a lot before things work out. ",314,15.0
